airport_code,airport_name,city,country,latitude,longitude,altitude
WRY,"Westray Airport","Westray","United Kingdom",59.3502998352,-2.95000004768,29
LEQ,"Land's End Airport","Land's End","United Kingdom",50.102798,-5.67056,398
PZE,"Penzance Heliport","Penzance","United Kingdom",50.128101,-5.51845,14
VLY,"Anglesey Airport","Angelsey","United Kingdom",53.2481002808,-4.53533983231,37
BRR,"Barra Airport","Barra","United Kingdom",57.0228,-7.44306,5
CFN,"Donegal Airport","Dongloe","Ireland",55.0442008972168,-8.340999603271484,30
CNL,"Sindal Airport","Sindal","Denmark",57.503502,10.2294,92
LKN,"Leknes Airport","Leknes","Norway",68.152496337891,13.609399795532,78
OSY,"Namsos Høknesøra Airport","Namsos","Norway",64.472198486328,11.57859992981,7
RET,"Røst Airport","Røst","Norway",67.527801513672,12.103300094604,7
SDN,"Sandane Airport (Anda)","Sandane","Norway",61.830001831055,6.1058301925659,196
SOG,"Sogndal Airport","Sogndal","Norway",61.156101,7.13778,1633
SVJ,"Svolvær Helle Airport","Svolvær","Norway",68.243301391602,14.669199943542,27
SOJ,"Sørkjosen Airport","Sorkjosen","Norway",69.786796569824,20.959400177002,16
VRY,"Værøy Heliport","Værøy","Norway",67.654555,12.727257,12
BZG,"Bydgoszcz Ignacy Jan Paderewski Airport","Bydgoszcz","Poland",53.096801757799994,17.9776992798,235
LCJ,"Łódź Władysław Reymont Airport","Lodz","Poland",51.721900939899996,19.3980998993,604
OSD,"Åre Östersund Airport","Östersund","Sweden",63.194400787354,14.50030040741,1233
HFS,"Hagfors Airport","Hagfors","Sweden",60.02009963989258,13.578900337219238,474
KSD,"Karlstad Airport","Karlstad","Sweden",59.444698333699996,13.337400436400001,352
TYF,"Torsby Airport","Torsby","Sweden",60.1576004028,12.991299629199998,393
AGH,"Ängelholm-Helsingborg Airport","Ängelholm","Sweden",56.29610061645508,12.847100257873535,68
SQO,"Storuman Airport","Mohed","Sweden",64.96089935302734,17.69659996032715,915
HMV,"Hemavan Airport","Hemavan","Sweden",65.80609893798828,15.082799911499023,1503
VNT,"Ventspils International Airport","Ventspils","Latvia",57.35779953,21.5442008972,19
QRA,"Rand Airport","Johannesburg","South Africa",-26.2425003052,28.1511993408,5483
MQP,"Kruger Mpumalanga International Airport","Mpumalanga","South Africa",-25.3831996918,31.1056003571,2829
AAM,"Malamala Airport","Malamala","South Africa",-24.818099975585938,31.544599533081055,1124
MBD,"Mmabatho International Airport","Mafeking","South Africa",-25.798400878900004,25.548000335699996,4181
GNZ,"Ghanzi Airport","Ghanzi","Botswana",-21.6924991607666,21.658100128173828,3730
ORP,"Orapa Airport","Orapa","Botswana",-21.266701,25.3167,3100
SWX,"Shakawe Airport","Shakawe","Botswana",-18.373899459838867,21.832599639892578,3379
TLD,"Limpopo Valley Airport","Tuli Lodge","Botswana",-22.189199447599997,29.126899719199997,1772
DIS,"Ngot Nzoungou Airport","Loubomo","Congo (Brazzaville)",-4.20635,12.6599,1079
CIP,"Chipata Airport","Chipata","Zambia",-13.558300018310547,32.58720016479492,3360
YVA,"Iconi Airport","Moroni","Comoros",-11.710800170899999,43.2439002991,33
WAQ,"Antsalova Airport","Antsalova","Madagascar",-18.701273,44.614921,551
JVA,"Ankavandra Airport","Ankavandra","Madagascar",-18.80501,45.273467,427
BMD,"Belo sur Tsiribihina Airport","Belo sur Tsiribihina","Madagascar",-19.6867008209,44.541900634799994,154
MXT,"Maintirano Airport","Maintirano","Madagascar",-18.049999,44.033001,95
TVA,"Morafenobe Airport","Morafenobe","Madagascar",-17.850083,44.920467,748
WTA,"Tambohorano Airport","Tambohorano","Madagascar",-17.47610092163086,43.972801208496094,23
WTS,"Tsiroanomandidy Airport","Tsiroanomandidy","Madagascar",-18.759677,46.054065,2776
WAM,"Ambatondrazaka Airport","Ambatondrazaka","Madagascar",-17.795378,48.442583,2513
WPB,"Port Bergé Airport","Port Bergé","Madagascar",-15.584286,47.623587,213
DWB,"Soalala Airport","Soalala","Madagascar",-16.10169,45.358837,141
WMP,"Mampikony Airport","Mampikony","Madagascar",-16.0722693402,47.644164562200004,0
WMA,"Mandritsara Airport","Mandritsara","Madagascar",-15.833049,48.833284,1007
MJA,"Manja Airport","Manja","Madagascar",-21.426105,44.316509,787
CBT,"Catumbela Airport","Catumbela","Angola",-12.4792,13.4869,23
DUE,"Dundo Airport","Dundo","Angola",-7.400889873504639,20.818500518798828,2451
VPE,"Ngjiva Pereira Airport","Ondjiva","Angola",-17.0435009003,15.683799743700002,3566
MSZ,"Namibe Airport","Mocamedes","Angola",-15.261199951171875,12.14680004119873,210
KOU,"Koulamoutou Mabimbi Airport","Koulamoutou","Gabon",-1.1846100091934,12.441300392151,1070
MJL,"Mouilla Ville Airport","Mouila","Gabon",-1.845139980316162,11.056699752807617,295
TCH,"Tchibanga Airport","Tchibanga","Gabon",-2.8499999046325684,11.017000198364258,269
VPY,"Chimoio Airport","Chimoio","Mozambique",-19.15130043029785,33.42900085449219,2287
SRH,"Sarh Airport","Sarh","Chad",9.14444,18.374399,1198
CMK,"Club Makokola Airport","Club Makokola","Malawi",-14.306900024414062,35.13249969482422,1587
LUD,"Luderitz Airport","Luderitz","Namibia",-26.687400817871094,15.242899894714355,457
OND,"Ondangwa Airport","Ondangwa","Namibia",-17.878201,15.9526,3599
OMD,"Oranjemund Airport","Oranjemund","Namibia",-28.5847,16.446699,14
SWP,"Swakopmund Airport","Swakopmund","Namibia",-22.66189956665,14.568099975586,207
ERS,"Eros Airport","Windhoek","Namibia",-22.612199783325195,17.080400466918945,5575
BOA,"Boma Airport","Boma","Congo (Kinshasa)",-5.854000091552734,13.064000129699707,26
MAT,"Tshimpi Airport","Matadi","Congo (Kinshasa)",-5.799610137939453,13.440400123596191,1115
INO,"Inongo Airport","Inongo","Congo (Kinshasa)",-1.947219967842102,18.28580093383789,1040
NIO,"Nioki Airport","Nioki","Congo (Kinshasa)",-2.7174999713897705,17.68470001220703,1043
KRZ,"Basango Mboliasa Airport","Kiri","Congo (Kinshasa)",-1.434999942779541,19.02400016784668,1013
BSU,"Basankusu Airport","Basankusu","Congo (Kinshasa)",1.2247200012207031,19.78890037536621,1217
TSH,"Tshikapa Airport","Tshikapa","Congo (Kinshasa)",-6.43833,20.794701,1595
LJA,"Lodja Airport","Lodja","Congo (Kinshasa)",-3.4170000553131104,23.450000762939453,1647
PFR,"Ilebo Airport","Ilebo","Congo (Kinshasa)",-4.329919,20.590124,1450
OUK,"Outer Skerries Airport","Outer Skerries","United Kingdom",60.4252,-0.75,76
GMZ,"La Gomera Airport","La Gomera","Spain",28.029600143432617,-17.214599609375,716
BTE,"Sherbro International Airport","Bonthe","Sierra Leone",7.5324201583862305,-12.518899917602539,14
KBS,"Bo Airport","Bo","Sierra Leone",7.944399833679199,-11.76099967956543,328
KEN,"Kenema Airport","Kenema","Sierra Leone",7.891290187835693,-11.176600456237793,485
OXB,"Osvaldo Vieira International Airport","Bissau","Guinea-Bissau",11.894800186157227,-15.65369987487793,129
SMW,"Smara Airport","Smara","Western Sahara",26.7318,-11.6847,350
VIL,"Dakhla Airport","Dakhla","Western Sahara",23.7183,-15.932,36
ESU,"Mogador Airport","Essadouira","Morocco",31.3974990845,-9.6816701889,384
EUN,"Hassan I Airport","El Aaiún","Western Sahara",27.151699,-13.2192,207
NDR,"Nador International Airport","El Aroui","Morocco",34.988800048799995,-3.0282099247,574
BCO,"Baco Airport","Baco","Ethiopia",5.78287,36.562,4580
BEI,"Beica Airport","Beica","Ethiopia",9.38638973236084,34.52190017700195,5410
DSE,"Combolcha Airport","Dessie","Ethiopia",11.082500457763672,39.71139907836914,6117
DEM,"Dembidollo Airport","Dembidollo","Ethiopia",8.553999900817871,34.858001708984375,5200
GDE,"Gode Airport","Gode","Ethiopia",5.93513011932,43.5786018372,834
GOR,"Gore Airport","Gore","Ethiopia",8.1614,35.5529,6580
ABK,"Kabri Dehar Airport","Kabri Dehar","Ethiopia",6.734,44.252998,1800
MTF,"Mizan Teferi Airport","Mizan Teferi","Ethiopia",6.9571,35.5547,4396
TIE,"Tippi Airport","Tippi","Ethiopia",7.2024,35.415,1100
ALU,"Alula Airport","Alula","Somalia",11.9582,50.748,6
BSA,"Bosaso Airport","Bosaso","Somalia",11.275300025939941,49.14939880371094,3
MGQ,"Aden Adde International Airport","Mogadishu","Somalia",2.0144400596618652,45.3046989440918,29
GLK,"Galcaio Airport","Galcaio","Somalia",6.78082990646,47.45470047,975
BUO,"Burao Airport","Burao","Somalia",9.5275,45.5549,3400
AAC,"El Arish International Airport","El Arish","Egypt",31.073299408,33.8358001709,121
ATZ,"Assiut International Airport","Asyut","Egypt",27.0464992523,31.0119991302,772
ASV,"Amboseli Airport","Amboseli National Park","Kenya",-2.645050048828125,37.25310134887695,3755
LKG,"Lokichoggio Airport","Lokichoggio","Kenya",4.20412015914917,34.348201751708984,2074
MYD,"Malindi Airport","Malindi","Kenya",-3.2293100357055664,40.10169982910156,80
NYK,"Nanyuki Airport","Nanyuki","Kenya",-0.06239889934659004,37.04100799560547,6250
SRX,"Gardabya Airport","Sirt","Libya",31.063499450699997,16.5949993134,267
TOB,"Gamal Abdel Nasser Airport","Tobruk","Libya",31.861,23.907,519
MJI,"Mitiga Airport","Tripoli","Libya",32.894100189208984,13.276000022888184,36
LAQ,"La Abraq Airport","Al Bayda'","Libya",32.788700103759766,21.96430015563965,2157
ATB,"Atbara Airport","Atbara","Sudan",17.710344314575195,34.0570182800293,1181
UYL,"Nyala Airport","Nyala","Sudan",12.053500175476074,24.956199645996094,2106
PZU,"Port Sudan New International Airport","Port Sudan","Sudan",19.4335994720459,37.234100341796875,135
BKZ,"Bukoba Airport","Bukoba","Tanzania",-1.332,31.8212,3784
TKQ,"Kigoma Airport","Kigoma","Tanzania",-4.8862,29.6709,2700
LDI,"Lindi Airport","Lindi","Tanzania",-9.85111,39.757801,100
MUZ,"Musoma Airport","Musoma","Tanzania",-1.503,33.8021,3806
SHY,"Shinyanga Airport","Shinyanga","Tanzania",-3.6093,33.5035,3800
TBO,"Tabora Airport","Tabora","Tanzania",-5.076389789581299,32.83330154418945,3868
RUA,"Arua Airport","Arua","Uganda",3.049999952316284,30.91699981689453,3951
ULU,"Gulu Airport","Gulu","Uganda",2.8055601119995117,32.27180099487305,3510
DIU,"Diu Airport","Diu","India",20.71310043334961,70.92109680175781,31
ABR,"Aberdeen Regional Airport","Aberdeen","United States",45.449100494384766,-98.42179870605469,1302
ABY,"Southwest Georgia Regional Airport","Albany","United States",31.535499572753906,-84.19450378417969,197
AHN,"Athens Ben Epps Airport","Athens","United States",33.94860076904297,-83.32630157470703,808
ALM,"Alamogordo White Sands Regional Airport","Alamogordo","United States",32.8399009705,-105.990997314,4200
ALO,"Waterloo Regional Airport","Waterloo","United States",42.557098388671875,-92.40029907226562,873
ALW,"Walla Walla Regional Airport","Walla Walla","United States",46.09489822,-118.288002,1194
APN,"Alpena County Regional Airport","Alpena","United States",45.0780983,-83.56030273,690
ATY,"Watertown Regional Airport","Watertown","United States",44.91400146,-97.15470123,1749
BFD,"Bradford Regional Airport","Bradford","United States",41.8031005859375,-78.64009857177734,2143
BFF,"Western Neb. Rgnl/William B. Heilig Airport","Scottsbluff","United States",41.87400055,-103.5960007,3967
BKW,"Raleigh County Memorial Airport","Beckley","United States",37.787300109899995,-81.1241989136,2504
BQK,"Brunswick Golden Isles Airport","Brunswick","United States",31.258800506591797,-81.46649932861328,26
BRL,"Southeast Iowa Regional Airport","Burlington","United States",40.783199310302734,-91.12550354003906,698
CEC,"Jack Mc Namara Field Airport","Crescent City","United States",41.78020096,-124.2369995,61
CGI,"Cape Girardeau Regional Airport","Cape Girardeau","United States",37.22529983520508,-89.57080078125,342
CIU,"Chippewa County International Airport","Sault Ste Marie","United States",46.25080108642578,-84.47239685058594,800
CKB,"North Central West Virginia Airport","Clarksburg","United States",39.2966003418,-80.2281036377,1217
CLM,"William R Fairchild International Airport","Port Angeles","United States",48.120201110839844,-123.5,291
CMX,"Houghton County Memorial Airport","Hancock","United States",47.168399810791016,-88.48909759521484,1095
DDC,"Dodge City Regional Airport","Dodge City","United States",37.76340103149414,-99.9655990600586,2594
DUJ,"DuBois Regional Airport","Du Bois","United States",41.17829895,-78.8986969,1817
EAU,"Chippewa Valley Regional Airport","Eau Claire","United States",44.86579895019531,-91.48429870605469,913
EKO,"Elko Regional Airport","Elko","United States",40.82490158081055,-115.79199981689453,5140
EWB,"New Bedford Regional Airport","New Bedford","United States",41.67610168457031,-70.95690155029297,80
FAY,"Fayetteville Regional Grannis Field","Fayetteville","United States",34.9911994934082,-78.88030242919922,189
GGW,"Wokal Field Glasgow International Airport","Glasgow","United States",48.212502,-106.614998,2296
GRI,"Central Nebraska Regional Airport","Grand Island","United States",40.967498779296875,-98.30960083007812,1847
HOT,"Memorial Field","Hot Springs","United States",34.47800064086914,-93.09619903564453,540
HTS,"Tri-State/Milton J. Ferguson Field","Huntington","United States",38.36669922,-82.55799866,828
KIO,"Kili Airport","Kili Island","Marshall Islands",5.644515,169.119507,5
IRK,"Kirksville Regional Airport","Kirksville","United States",40.09349822998047,-92.5448989868164,966
JMS,"Jamestown Regional Airport","Jamestown","United States",46.92969894,-98.67819977,1500
LAR,"Laramie Regional Airport","Laramie","United States",41.31209945678711,-105.67500305175781,7284
LBE,"Arnold Palmer Regional Airport","Latrobe","United States",40.27590179,-79.40480042,1199
LBF,"North Platte Regional Airport Lee Bird Field","North Platte","United States",41.12620163,-100.6839981,2777
LEB,"Lebanon Municipal Airport","Lebanon","United States",43.626098632799994,-72.30419921880001,603
LMT,"Crater Lake-Klamath Regional Airport","Klamath Falls","United States",42.156101,-121.733002,4095
LNS,"Lancaster Airport","Lancaster","United States",40.121700286865234,-76.29609680175781,403
LWT,"Lewistown Municipal Airport","Lewistown","United States",47.04930114746094,-109.46700286865234,4170
LYH,"Lynchburg Regional Preston Glenn Field","Lynchburg","United States",37.326698303222656,-79.20040130615234,938
MKG,"Muskegon County Airport","Muskegon","United States",43.16949844,-86.23819733,629
MLS,"Frank Wiley Field","Miles City","United States",46.428001403808594,-105.88600158691406,2630
MSL,"Northwest Alabama Regional Airport","Muscle Shoals","United States",34.74530029,-87.61019897,551
OTH,"Southwest Oregon Regional Airport","North Bend","United States",43.41709899902344,-124.24600219726562,17
OWB,"Owensboro Daviess County Airport","Owensboro","United States",37.74010086,-87.16680145,407
PIB,"Hattiesburg Laurel Regional Airport","Hattiesburg/Laurel","United States",31.467100143432617,-89.33709716796875,298
PIH,"Pocatello Regional Airport","Pocatello","United States",42.9098014831543,-112.59600067138672,4452
PIR,"Pierre Regional Airport","Pierre","United States",44.38270187,-100.2860031,1744
PLN,"Pellston Regional Airport of Emmet County Airport","Pellston","United States",45.57089996,-84.79669952,721
PSM,"Portsmouth International at Pease Airport","Portsmouth","United States",43.0778999329,-70.8233032227,100
RDG,"Reading Regional Carl A Spaatz Field","Reading","United States",40.378501892089844,-75.96520233154297,344
RHI,"Rhinelander Oneida County Airport","Rhinelander","United States",45.63119888305664,-89.46749877929688,1624
RKS,"Southwest Wyoming Regional Airport","Rock Springs","United States",41.5942,-109.065001,6764
RUT,"Rutland - Southern Vermont Regional Airport","Rutland","United States",43.52939987,-72.94960022,787
SBP,"San Luis County Regional Airport","San Luis Obispo","United States",35.236801147499996,-120.641998291,212
SHR,"Sheridan County Airport","Sheridan","United States",44.76919937133789,-106.9800033569336,4021
SLK,"Adirondack Regional Airport","Saranac Lake","United States",44.38529968261719,-74.2061996459961,1663
SLN,"Salina Municipal Airport","Salina","United States",38.79100036621094,-97.6521987915039,1288
SMX,"Santa Maria Pub/Capt G Allan Hancock Field","Santa Maria","United States",34.89889908,-120.4570007,261
TUP,"Tupelo Regional Airport","Tupelo","United States",34.26810073852539,-88.7698974609375,346
UIN,"Quincy Regional Baldwin Field","Quincy","United States",39.94269943,-91.19460297,768
VCT,"Victoria Regional Airport","Victoria","United States",28.85260009765625,-96.91850280761719,115
VLD,"Valdosta Regional Airport","Valdosta","United States",30.782499313354492,-83.27670288085938,203
WRL,"Worland Municipal Airport","Worland","United States",43.9656982421875,-107.95099639892578,4227
YKM,"Yakima Air Terminal McAllister Field","Yakima","United States",46.56819916,-120.5439987,1099
ECN,"Ercan International Airport","Nicosia","Cyprus",35.154701232910156,33.49610137939453,404
RJL,"Logroño-Agoncillo Airport","Logroño-Agoncillo","Spain",42.4609534888,-2.32223510742,1161
IDY,"Île d'Yeu Airport","Île d'Yeu","France",46.71860122680664,-2.3911099433898926,79
ANE,"Angers-Loire Airport","Angers/Marcé","France",47.560299,-0.312222,194
LTT,"La Môle Airport","La Môle","France",43.205399,6.482,59
JSY,"Syros Airport","Syros Island","Greece",37.4227981567,24.950899124099998,236
PEV,"Pécs-Pogány Airport","Pécs-Pogány","Hungary",45.990898,18.240996,1000
SOB,"Sármellék International Airport","Sármellék","Hungary",46.686391,17.159084,408
AOT,"Aosta Airport","Aosta","Italy",45.738499,7.36872,1791
QSR,"Salerno Costa d'Amalfi Airport","Salerno","Italy",40.620399,14.9113,119
CVU,"Corvo Airport","Corvo","Portugal",39.671501,-31.1136,0
BNX,"Banja Luka International Airport","Banja Luka","Bosnia and Herzegovina",44.94139862060547,17.297500610351562,400
USQ,"Uşak Airport","Usak","Turkey",38.68149948120117,29.47170066833496,2897
KSY,"Kars Airport","Kars","Turkey",40.562198638916016,43.1150016784668,5889
SFQ,"Şanlıurfa Airport","Sanliurfa","Turkey",37.09429931640625,38.84709930419922,1483
KCM,"Kahramanmaraş Airport","Kahramanmaras","Turkey",37.5388259888,36.9535217285,1723
