geoid,county_name,state_abbr,year,industry_code,industry_name,annual_avg_employment,total_annual_wages,avg_weekly_wage,num_establishments
27139,Scott County,MN,2024,00,All Industries,21417,1223638418,1099,673
27141,Sherburne County,MN,2024,00,All Industries,14397,741697675,991,351
27143,Sibley County,MN,2024,00,All Industries,7376,338566167,883,128
27145,Stearns County,MN,2024,00,All Industries,356,14341314,775,4
27147,Steele County,MN,2024,00,All Industries,43335,3235743312,1436,2311
27149,Stevens County,MN,2024,00,All Industries,36315,2507611212,1328,1682
27151,Swift County,MN,2024,00,All Industries,29294,1858270814,1220,1151
27153,Todd County,MN,2024,00,All Industries,22273,1287796785,1112,719
27155,Traverse County,MN,2024,00,All Industries,15253,796241328,1004,385
27157,Wabasha County,MN,2024,00,All Industries,8232,383494421,896,150
27159,Wadena County,MN,2024,00,All Industries,1212,49654854,788,14
27161,Waseca County,MN,2024,00,All Industries,44191,3329919502,1449,2395
27163,Washington County,MN,2024,00,All Industries,37171,2592172688,1341,1753
27165,Watonwan County,MN,2024,00,All Industries,30150,1933216891,1233,1211
27167,Wilkin County,MN,2024,00,All Industries,23129,1353127463,1125,766
27169,Winona County,MN,2024,00,All Industries,16109,851957292,1017,421
27171,Wright County,MN,2024,00,All Industries,9088,429594986,909,173
27173,Yellow Medicine County,MN,2024,00,All Industries,2068,86140704,801,25
28001,Adams County,MS,2024,00,All Industries,54658,4177978176,1470,3036
28003,Alcorn County,MS,2024,00,All Industries,46233,3274317485,1362,2244
28005,Amite County,MS,2024,00,All Industries,37808,2465294191,1254,1569
28007,Attala County,MS,2024,00,All Industries,29384,1750967883,1146,1013
28009,Benton County,MS,2024,00,All Industries,20959,1131213767,1038,576
28011,Bolivar County,MS,2024,00,All Industries,12534,606097047,930,256
28013,Calhoun County,MS,2024,00,All Industries,4110,175660463,822,55
28015,Carroll County,MS,2024,00,All Industries,55685,4294611481,1483,3141
28017,Chickasaw County,MS,2024,00,All Industries,47260,3379413572,1375,2334
28019,Choctaw County,MS,2024,00,All Industries,38836,2558918950,1267,1645
28021,Claiborne County,MS,2024,00,All Industries,30411,1832990218,1159,1075
28023,Clarke County,MS,2024,00,All Industries,21986,1201698882,1051,623
28025,Clay County,MS,2024,00,All Industries,13561,665044944,943,289
28027,Coahoma County,MS,2024,00,All Industries,5137,223071826,835,73
28029,Copiah County,MS,2024,00,All Industries,56712,4412651286,1496,3247
28031,Covington County,MS,2024,00,All Industries,48287,3485916158,1388,2426
28033,DeSoto County,MS,2024,00,All Industries,39863,2653885002,1280,1723
28035,Forrest County,MS,2024,00,All Industries,31438,1916419051,1172,1138
28037,Franklin County,MS,2024,00,All Industries,23013,1273590497,1064,671
28039,George County,MS,2024,00,All Industries,14589,725449065,956,323
28041,Greene County,MS,2024,00,All Industries,6164,271889688,848,93
28043,Grenada County,MS,2024,00,All Industries,57739,4532097589,1509,3356
28045,Hancock County,MS,2024,00,All Industries,49315,3593898119,1401,2520
28047,Harrison County,MS,2024,00,All Industries,40890,2750257553,1293,1802
28049,Hinds County,MS,2024,00,All Industries,32465,2001254383,1185,1203
28051,Holmes County,MS,2024,00,All Industries,24040,1346888611,1077,722
28053,Humphreys County,MS,2024,00,All Industries,15616,787210645,969,359
28055,Issaquena County,MS,2024,00,All Industries,7191,322114050,861,115
28057,Itawamba County,MS,2024,00,All Industries,58766,4652950391,1523,3466
28059,Jackson County,MS,2024,00,All Industries,50342,3703214387,1415,2615
28061,Jasper County,MS,2024,00,All Industries,41917,2848036603,1307,1883
28063,Jefferson County,MS,2024,00,All Industries,33492,2087496215,1199,1270
28065,Jefferson Davis County,MS,2024,00,All Industries,25068,1421649935,1091,774
28067,Jones County,MS,2024,00,All Industries,16643,850378724,983,397
28069,Kemper County,MS,2024,00,All Industries,8218,373744910,875,138
28071,Lafayette County,MS,2024,00,All Industries,59794,4775289555,1536,3577
28073,Lamar County,MS,2024,00,All Industries,51369,3813937155,1428,2713
28075,Lauderdale County,MS,2024,00,All Industries,42944,2947222152,1320,1966
28077,Lawrence County,MS,2024,00,All Industries,34519,2175144545,1212,1338
28079,Leake County,MS,2024,00,All Industries,26095,1497761732,1104,828
28081,Lee County,MS,2024,00,All Industries,17670,914953302,996,437
28083,Leflore County,MS,2024,00,All Industries,9245,426782270,888,164
28085,Lincoln County,MS,2024,00,All Industries,821,33289181,780,9
28087,Lowndes County,MS,2024,00,All Industries,52396,3926066422,1441,2812
28089,Madison County,MS,2024,00,All Industries,43971,3047814200,1333,2051
28091,Marion County,MS,2024,00,All Industries,35547,2264263072,1225,1408
28093,Marshall County,MS,2024,00,All Industries,27122,1575280028,1117,884
28095,Monroe County,MS,2024,00,All Industries,18697,980934380,1009,478
28097,Montgomery County,MS,2024,00,All Industries,10273,481272977,901,191
28099,Neshoba County,MS,2024,00,All Industries,1848,76196506,793,21
28101,Newton County,MS,2024,00,All Industries,53423,4039602188,1454,2913
28103,Noxubee County,MS,2024,00,All Industries,44998,3149812747,1346,2137
28105,Oktibbeha County,MS,2024,00,All Industries,36574,2354725086,1238,1480
28107,Panola County,MS,2024,00,All Industries,28149,1654204822,1130,942
28109,Pearl River County,MS,2024,00,All Industries,19724,1048321956,1022,521
28111,Perry County,MS,2024,00,All Industries,11300,537124019,914,219
28113,Pike County,MS,2024,00,All Industries,2875,120510329,806,36
28115,Pontotoc County,MS,2024,00,All Industries,54450,4154544453,1467,3015
28117,Prentiss County,MS,2024,00,All Industries,46026,3253288477,1359,2226
28119,Quitman County,MS,2024,00,All Industries,37601,2446593598,1251,1554
28121,Rankin County,MS,2024,00,All Industries,29176,1734536116,1143,1001
28123,Scott County,MS,2024,00,All Industries,20751,1117116031,1035,566
28125,Sharkey County,MS,2024,00,All Industries,12327,594381560,927,250
28127,Simpson County,MS,2024,00,All Industries,3902,166230652,819,52
28129,Smith County,MS,2024,00,All Industries,55477,4270893217,1480,3120
28131,Stone County,MS,2024,00,All Industries,47053,3358100708,1372,2316
28133,Sunflower County,MS,2024,00,All Industries,38628,2539868610,1264,1630
28135,Tallahatchie County,MS,2024,00,All Industries,30203,1816273909,1156,1062
28137,Tate County,MS,2024,00,All Industries,21779,1187371125,1048,613
28139,Tippah County,MS,2024,00,All Industries,13354,653045601,940,282
28141,Tishomingo County,MS,2024,00,All Industries,4929,213357474,832,70
28143,Tunica County,MS,2024,00,All Industries,56505,4388726150,1494,3226
28145,Union County,MS,2024,00,All Industries,48080,3464319437,1386,2407
28147,Walthall County,MS,2024,00,All Industries,39655,2634550121,1278,1707
28149,Warren County,MS,2024,00,All Industries,31230,1899418201,1170,1125
28151,Washington County,MS,2024,00,All Industries,22806,1258978883,1062,661
28153,Wayne County,MS,2024,00,All Industries,14381,713116141,954,316
28155,Webster County,MS,2024,00,All Industries,5956,261890795,846,89
28157,Wilkinson County,MS,2024,00,All Industries,57532,4507888597,1507,3334
28159,Winston County,MS,2024,00,All Industries,49107,3571944665,1399,2501
28161,Yalobusha County,MS,2024,00,All Industries,40682,2730638131,1291,1786
28163,Yazoo County,MS,2024,00,All Industries,32258,1984030498,1183,1190
29001,Adair County,MO,2024,00,All Industries,49363,3366911563,1312,2234
29003,Andrew County,MO,2024,00,All Industries,39534,2474461847,1204,1512
29005,Atchison County,MO,2024,00,All Industries,29705,1692420555,1096,927
29007,Audrain County,MO,2024,00,All Industries,19876,1020787687,988,481
29009,Barry County,MO,2024,00,All Industries,10047,459563243,880,173
29011,Barton County,MO,2024,00,All Industries,219,8787348,772,2
29013,Bates County,MO,2024,00,All Industries,60390,4499563157,1433,3209
29015,Benton County,MO,2024,00,All Industries,50561,3483245978,1325,2332
29017,Bollinger County,MO,2024,00,All Industries,40732,2577337224,1217,1592
29019,Boone County,MO,2024,00,All Industries,30903,1781836894,1109,991
29021,Buchanan County,MO,2024,00,All Industries,21074,1096744988,1001,528
29023,Butler County,MO,2024,00,All Industries,11246,522107932,893,203
29025,Caldwell County,MO,2024,00,All Industries,1417,57827257,785,16
29027,Callaway County,MO,2024,00,All Industries,61588,4630997298,1446,3325
29029,Camden County,MO,2024,00,All Industries,51759,3601221081,1338,2431
29031,Cape Girardeau County,MO,2024,00,All Industries,41930,2681853288,1230,1675
29033,Carroll County,MO,2024,00,All Industries,32102,1872952264,1122,1057
29035,Carter County,MO,2024,00,All Industries,22273,1174395703,1014,577
29037,Cass County,MO,2024,00,All Industries,12444,586247567,906,235
29039,Cedar County,MO,2024,00,All Industries,2615,108507854,798,31
29041,Chariton County,MO,2024,00,All Industries,62786,4764072126,1459,3444
29043,Christian County,MO,2024,00,All Industries,52958,3720907132,1351,2533
29045,Clark County,MO,2024,00,All Industries,43129,2788074685,1243,1760
29047,Clay County,MO,2024,00,All Industries,33300,1965650662,1135,1125
29049,Clinton County,MO,2024,00,All Industries,23471,1253635064,1027,628
29051,Cole County,MO,2024,00,All Industries,13642,652027889,919,269
29053,Cooper County,MO,2024,00,All Industries,3814,160871317,811,49
29055,Crawford County,MO,2024,00,All Industries,63985,4898864204,1472,3564
29057,Dade County,MO,2024,00,All Industries,54156,3842164295,1364,2636
29059,Dallas County,MO,2024,00,All Industries,44327,2895872809,1256,1847
29061,Daviess County,MO,2024,00,All Industries,34498,2059989748,1148,1195
29063,DeKalb County,MO,2024,00,All Industries,24669,1334515111,1040,681
29065,Dent County,MO,2024,00,All Industries,14841,719497379,932,306
29067,Douglas County,MO,2024,00,All Industries,5012,214833973,824,68
29069,Dunklin County,MO,2024,00,All Industries,65183,5035221092,1486,3687
29071,Franklin County,MO,2024,00,All Industries,55354,3965062144,1378,2742
29073,Gasconade County,MO,2024,00,All Industries,45525,3005311621,1270,1936
29075,Gentry County,MO,2024,00,All Industries,35697,2156029919,1162,1267
29077,Greene County,MO,2024,00,All Industries,25868,1417090628,1053,737
29079,Grundy County,MO,2024,00,All Industries,16039,788559760,945,344
29081,Harrison County,MO,2024,00,All Industries,6210,270437317,837,90
29083,Henry County,MO,2024,00,All Industries,66381,5173218667,1499,3811
29085,Hickory County,MO,2024,00,All Industries,56553,4089672997,1391,2850
29087,Holt County,MO,2024,00,All Industries,46724,3116457819,1283,2027
29089,Howard County,MO,2024,00,All Industries,36895,2253651065,1175,1341
29091,Howell County,MO,2024,00,All Industries,27066,1501252735,1067,794
29093,Iron County,MO,2024,00,All Industries,17237,859262829,959,385
29095,Jackson County,MO,2024,00,All Industries,7409,327725581,851,113
29097,Jasper County,MO,2024,00,All Industries,67580,5312935546,1512,3938
29099,Jefferson County,MO,2024,00,All Industries,57751,4215852906,1404,2960
29101,Johnson County,MO,2024,00,All Industries,47922,3229178689,1296,2120
29103,Knox County,MO,2024,00,All Industries,38093,2352912897,1188,1417
29105,Laclede County,MO,2024,00,All Industries,28264,1587055529,1080,853
29107,Lafayette County,MO,2024,00,All Industries,18436,931657120,972,427
29109,Lawrence County,MO,2024,00,All Industries,8607,386610984,864,139
29111,Lewis County,MO,2024,00,All Industries,68778,5454215180,1525,4067
29113,Lincoln County,MO,2024,00,All Industries,58949,4343673502,1417,3072
29115,Linn County,MO,2024,00,All Industries,49120,3343540248,1309,2215
29117,Livingston County,MO,2024,00,All Industries,39292,2453877870,1201,1496
29119,McDonald County,MO,2024,00,All Industries,29463,1674555847,1093,915
29121,Macon County,MO,2024,00,All Industries,19634,1005642249,985,472
29123,Madison County,MO,2024,00,All Industries,9805,447137074,877,167
29125,Maries County,MO,2024,00,All Industries,69976,5597135502,1538,4197
29127,Marion County,MO,2024,00,All Industries,60148,4473209156,1430,3186
29129,Mercer County,MO,2024,00,All Industries,50319,3459611247,1322,2312
29131,Miller County,MO,2024,00,All Industries,40490,2556421762,1214,1576
29133,Mississippi County,MO,2024,00,All Industries,30661,1763640701,1106,978
29135,Moniteau County,MO,2024,00,All Industries,20832,1081268064,998,518
29137,Monroe County,MO,2024,00,All Industries,11004,509350140,890,197
29139,Montgomery County,MO,2024,00,All Industries,1175,47788735,782,13
29141,Morgan County,MO,2024,00,All Industries,61346,4604311811,1443,3302
29143,New Madrid County,MO,2024,00,All Industries,51517,3577254864,1335,2411
29145,Newton County,MO,2024,00,All Industries,41688,2660606341,1227,1658
29147,Nodaway County,MO,2024,00,All Industries,31859,1854366242,1119,1044
29149,Oregon County,MO,2024,00,All Industries,22031,1158587156,1011,567
29151,Osage County,MO,2024,00,All Industries,12202,573158289,903,228
29153,Ozark County,MO,2024,00,All Industries,2373,98137846,795,28
29155,Pemiscot County,MO,2024,00,All Industries,62544,4737055154,1457,3420
29157,Perry County,MO,2024,00,All Industries,52715,3696539169,1349,2512
29159,Pettis County,MO,2024,00,All Industries,42887,2766496115,1241,1743
29161,Phelps County,MO,2024,00,All Industries,33058,1946791361,1133,1111
29163,Pike County,MO,2024,00,All Industries,23229,1237495032,1024,618
29165,Platte County,MO,2024,00,All Industries,13400,638607126,916,262
29167,Polk County,MO,2024,00,All Industries,3571,150127645,808,45
29169,Pulaski County,MO,2024,00,All Industries,63743,4871515609,1470,3540
29171,Putnam County,MO,2024,00,All Industries,53914,3817534969,1362,2615
29173,Ralls County,MO,2024,00,All Industries,44085,2873962754,1254,1829
29175,Randolph County,MO,2024,00,All Industries,34256,2040798962,1146,1181
29177,Ray County,MO,2024,00,All Industries,24427,1318043594,1038,670
29179,Reynolds County,MO,2024,00,All Industries,14599,705744993,930,298
29181,Ripley County,MO,2024,00,All Industries,4770,203800857,822,64
29183,St. Charles County,MO,2024,00,All Industries,64941,5007541012,1483,3662
29185,St. Clair County,MO,2024,00,All Industries,55112,3940101334,1375,2721
29186,Ste. Genevieve County,MO,2024,00,All Industries,50198,3447818996,1321,2302
29187,St. Francois County,MO,2024,00,All Industries,45283,2983070080,1267,1918
29189,St. Louis County,MO,2024,00,All Industries,35454,2136447250,1159,1252
29197,Stoddard County,MO,2024,00,All Industries,66139,5145207102,1496,3786
29199,Stone County,MO,2024,00,All Industries,56310,4064308385,1388,2828
29201,Sullivan County,MO,2024,00,All Industries,46482,3093884654,1280,2008
29203,Taney County,MO,2024,00,All Industries,36653,2233797170,1172,1326
29205,Texas County,MO,2024,00,All Industries,26824,1484118109,1064,782
29207,Vernon County,MO,2024,00,All Industries,16995,844847473,956,376
29209,Warren County,MO,2024,00,All Industries,7166,315985261,848,108
29211,Washington County,MO,2024,00,All Industries,67338,5284592358,1509,3912
29213,Wayne County,MO,2024,00,All Industries,57509,4190228987,1401,2937
29215,Webster County,MO,2024,00,All Industries,47680,3206274040,1293,2101
29217,Worth County,MO,2024,00,All Industries,37851,2332727517,1185,1402
29219,Wright County,MO,2024,00,All Industries,28022,1569589419,1077,841
30001,Beaverhead County,MT,2024,00,All Industries,24970,1497596560,1153,873
30003,Big Horn County,MT,2024,00,All Industries,17949,975696344,1045,502
30005,Blaine County,MT,2024,00,All Industries,10929,532711241,937,229
30007,Broadwater County,MT,2024,00,All Industries,3908,168538148,829,54
30009,Carbon County,MT,2024,00,All Industries,46887,3634210551,1491,2667
30011,Carter County,MT,2024,00,All Industries,39867,2866178954,1383,1988
30013,Cascade County,MT,2024,00,All Industries,32846,2176936217,1275,1407
30015,Chouteau County,MT,2024,00,All Industries,25826,1566620510,1167,925
30017,Custer County,MT,2024,00,All Industries,18805,1035104896,1059,542
30019,Daniels County,MT,2024,00,All Industries,11785,582505078,951,257
