geoid,county_name,state_abbr,year,industry_code,industry_name,annual_avg_employment,total_annual_wages,avg_weekly_wage,num_establishments
33005,Cheshire County,NH,2024,31-33,Manufacturing,5708,412871443,1391,288
33007,Coos County,NH,2024,31-33,Manufacturing,4014,267796439,1283,174
33009,Grafton County,NH,2024,31-33,Manufacturing,2614,159713158,1175,95
33011,Hillsborough County,NH,2024,31-33,Manufacturing,1511,83834329,1067,44
33013,Merrimack County,NH,2024,31-33,Manufacturing,703,35055950,959,16
33015,Rockingham County,NH,2024,31-33,Manufacturing,191,8451703,851,3
33017,Strafford County,NH,2024,31-33,Manufacturing,7962,626078267,1512,464
33019,Sullivan County,NH,2024,31-33,Manufacturing,5935,433354879,1404,304
34001,Atlantic County,NJ,2024,31-33,Manufacturing,8083,608921778,1449,438
34003,Bergen County,NJ,2024,31-33,Manufacturing,5859,408472917,1341,276
34005,Burlington County,NJ,2024,31-33,Manufacturing,3990,255761834,1233,160
34007,Camden County,NJ,2024,31-33,Manufacturing,2476,144806997,1125,82
34009,Cape May County,NJ,2024,31-33,Manufacturing,1317,69626873,1017,34
34011,Cumberland County,NJ,2024,31-33,Manufacturing,513,24239928,909,10
34013,Essex County,NJ,2024,31-33,Manufacturing,64,2664631,801,1
34015,Gloucester County,NJ,2024,31-33,Manufacturing,8378,636882128,1462,461
34017,Hudson County,NJ,2024,31-33,Manufacturing,6111,430226219,1354,293
34019,Hunterdon County,NJ,2024,31-33,Manufacturing,4199,272034194,1246,172
34021,Mercer County,NJ,2024,31-33,Manufacturing,2642,156324521,1138,90
34023,Middlesex County,NJ,2024,31-33,Manufacturing,1440,77115666,1030,39
34025,Monmouth County,NJ,2024,31-33,Manufacturing,592,28378161,922,12
34027,Morris County,NJ,2024,31-33,Manufacturing,100,4231962,814,1
34029,Ocean County,NJ,2024,31-33,Manufacturing,8679,665706706,1475,485
34031,Passaic County,NJ,2024,31-33,Manufacturing,6368,452680074,1367,311
34033,Salem County,NJ,2024,31-33,Manufacturing,4413,288920135,1259,185
34035,Somerset County,NJ,2024,31-33,Manufacturing,2813,168368654,1151,98
34037,Sussex County,NJ,2024,31-33,Manufacturing,1567,84989860,1043,44
34039,Union County,NJ,2024,31-33,Manufacturing,677,32916311,935,14
34041,Warren County,NJ,2024,31-33,Manufacturing,141,6063618,827,2
35001,Bernalillo County,NM,2024,31-33,Manufacturing,5769,387113043,1290,253
35003,Catron County,NM,2024,31-33,Manufacturing,3781,232477868,1182,139
35005,Chaves County,NM,2024,31-33,Manufacturing,2208,123359531,1074,66
35006,Cibola County,NM,2024,31-33,Manufacturing,1577,83677389,1020,42
35007,Colfax County,NM,2024,31-33,Manufacturing,1049,52715282,966,24
35009,Curry County,NM,2024,31-33,Manufacturing,303,13524837,858,5
35011,De Baca County,NM,2024,31-33,Manufacturing,11357,897429739,1520,668
35013,Dona Ana County,NM,2024,31-33,Manufacturing,8492,623342539,1412,439
35015,Eddy County,NM,2024,31-33,Manufacturing,6040,409433717,1304,270
35017,Grant County,NM,2024,31-33,Manufacturing,4002,248806647,1196,151
35019,Guadalupe County,NM,2024,31-33,Manufacturing,2378,134485683,1088,73
35021,Harding County,NM,2024,31-33,Manufacturing,1168,59495176,980,28
35023,Hidalgo County,NM,2024,31-33,Manufacturing,372,16859482,872,6
35025,Lea County,NM,2024,31-33,Manufacturing,11735,935334956,1533,700
35027,Lincoln County,NM,2024,31-33,Manufacturing,8819,653384391,1425,464
35028,Los Alamos County,NM,2024,31-33,Manufacturing,7516,535740717,1371,369
35029,Luna County,NM,2024,31-33,Manufacturing,6316,432467890,1317,288
35031,McKinley County,NM,2024,31-33,Manufacturing,4228,265752367,1209,163
35033,Mora County,NM,2024,31-33,Manufacturing,2554,146188086,1101,81
35035,Otero County,NM,2024,31-33,Manufacturing,1293,66747779,993,32
35037,Quay County,NM,2024,31-33,Manufacturing,447,20564659,885,8
35039,Rio Arriba County,NM,2024,31-33,Manufacturing,15,605842,777,1
35041,Roosevelt County,NM,2024,31-33,Manufacturing,9152,684322715,1438,489
35043,Sandoval County,NM,2024,31-33,Manufacturing,6599,456364148,1330,306
35045,San Juan County,NM,2024,31-33,Manufacturing,4460,283388839,1222,176
35047,San Miguel County,NM,2024,31-33,Manufacturing,2736,158479068,1114,89
35049,Santa Fe County,NM,2024,31-33,Manufacturing,1425,74537722,1006,36
35051,Sierra County,NM,2024,31-33,Manufacturing,528,24652695,898,10
35053,Socorro County,NM,2024,31-33,Manufacturing,45,1848341,790,1
35055,Taos County,NM,2024,31-33,Manufacturing,9492,716245295,1451,516
35057,Torrance County,NM,2024,31-33,Manufacturing,6888,481067027,1343,326
35059,Union County,NM,2024,31-33,Manufacturing,4699,301792615,1235,189
35061,Valencia County,NM,2024,31-33,Manufacturing,2924,171370952,1127,97
36001,Albany County,NY,2024,31-33,Manufacturing,2141,126042641,1132,72
36003,Allegany County,NY,2024,31-33,Manufacturing,1155,61508899,1024,31
36005,Bronx County,NY,2024,31-33,Manufacturing,464,22104030,916,9
36007,Broome County,NY,2024,31-33,Manufacturing,70,2941507,808,1
36009,Cattaraugus County,NY,2024,31-33,Manufacturing,7123,544233313,1469,395
36011,Cayuga County,NY,2024,31-33,Manufacturing,5213,369021009,1361,253
36013,Chautauqua County,NY,2024,31-33,Manufacturing,3599,234554548,1253,149
36015,Chemung County,NY,2024,31-33,Manufacturing,2282,135906066,1145,79
36017,Chenango County,NY,2024,31-33,Manufacturing,1259,67909477,1037,35
36019,Clinton County,NY,2024,31-33,Manufacturing,533,25756029,929,11
36021,Columbia County,NY,2024,31-33,Manufacturing,102,4356042,821,1
36023,Cortland County,NY,2024,31-33,Manufacturing,7376,568614593,1482,416
36025,Delaware County,NY,2024,31-33,Manufacturing,5430,388100389,1374,268
36027,Dutchess County,NY,2024,31-33,Manufacturing,3780,248939103,1266,160
36029,Erie County,NY,2024,31-33,Manufacturing,2426,146143314,1158,86
36031,Essex County,NY,2024,31-33,Manufacturing,1368,74725605,1050,39
36033,Franklin County,NY,2024,31-33,Manufacturing,605,29649548,942,13
36035,Fulton County,NY,2024,31-33,Manufacturing,139,6031357,834,2
36037,Genesee County,NY,2024,31-33,Manufacturing,7633,593653460,1496,437
36039,Greene County,NY,2024,31-33,Manufacturing,5652,407837746,1388,284
36041,Hamilton County,NY,2024,31-33,Manufacturing,3966,263904249,1280,171
36043,Herkimer County,NY,2024,31-33,Manufacturing,2576,156943325,1172,93
36045,Jefferson County,NY,2024,31-33,Manufacturing,1481,81912245,1064,43
36047,Kings County,NY,2024,31-33,Manufacturing,683,33939826,956,15
36049,Lewis County,NY,2024,31-33,Manufacturing,180,7933647,848,3
36051,Livingston County,NY,2024,31-33,Manufacturing,7895,619436591,1509,458
36053,Madison County,NY,2024,31-33,Manufacturing,5877,428097666,1401,300
36055,Monroe County,NY,2024,31-33,Manufacturing,4155,279325806,1293,183
36057,Montgomery County,NY,2024,31-33,Manufacturing,2729,168133594,1185,101
36059,Nassau County,NY,2024,31-33,Manufacturing,1599,89533610,1077,48
36061,New York County,NY,2024,31-33,Manufacturing,764,38488058,969,18
36063,Niagara County,NY,2024,31-33,Manufacturing,225,10071130,861,4
36065,Oneida County,NY,2024,31-33,Manufacturing,8161,645895113,1522,481
36067,Onondaga County,NY,2024,31-33,Manufacturing,6107,449033366,1414,317
36069,Ontario County,NY,2024,31-33,Manufacturing,4350,295413670,1306,195
36071,Orange County,NY,2024,31-33,Manufacturing,2887,179844873,1198,109
36073,Orleans County,NY,2024,31-33,Manufacturing,1721,97543291,1090,53
36075,Oswego County,NY,2024,31-33,Manufacturing,850,43402530,982,20
36077,Otsego County,NY,2024,31-33,Manufacturing,275,12497468,874,5
36079,Putnam County,NY,2024,31-33,Manufacturing,8432,673117073,1535,504
36081,Queens County,NY,2024,31-33,Manufacturing,6342,470655118,1427,335
36083,Rensselaer County,NY,2024,31-33,Manufacturing,4548,311974378,1319,208
36085,Richmond County,NY,2024,31-33,Manufacturing,3050,192087435,1211,118
36087,Rockland County,NY,2024,31-33,Manufacturing,1847,105949505,1103,59
36089,St. Lawrence County,NY,2024,31-33,Manufacturing,940,48641768,995,23
36091,Saratoga County,NY,2024,31-33,Manufacturing,329,15176802,887,6
36093,Schenectady County,NY,2024,31-33,Manufacturing,14,567191,779,1
36095,Schoharie County,NY,2024,31-33,Manufacturing,6581,492898297,1440,353
36097,Schuyler County,NY,2024,31-33,Manufacturing,4751,329152655,1332,221
36099,Seneca County,NY,2024,31-33,Manufacturing,3217,204807885,1224,127
36101,Steuben County,NY,2024,31-33,Manufacturing,1978,114818519,1116,64
36103,Suffolk County,NY,2024,31-33,Manufacturing,1035,54266419,1008,26
36105,Sullivan County,NY,2024,31-33,Manufacturing,388,18164166,900,7
36107,Tioga County,NY,2024,31-33,Manufacturing,37,1524341,792,1
36109,Tompkins County,NY,2024,31-33,Manufacturing,6824,515771119,1453,372
36111,Ulster County,NY,2024,31-33,Manufacturing,4958,346888807,1345,235
36113,Warren County,NY,2024,31-33,Manufacturing,3388,218014442,1237,137
36115,Washington County,NY,2024,31-33,Manufacturing,2113,124101870,1129,71
36117,Wayne County,NY,2024,31-33,Manufacturing,1134,60233638,1021,30
36119,Westchester County,NY,2024,31-33,Manufacturing,451,21422329,913,9
36121,Wyoming County,NY,2024,31-33,Manufacturing,64,2680522,805,1
36123,Yates County,NY,2024,31-33,Manufacturing,7072,539358068,1467,391
37001,Alamance County,NC,2024,31-33,Manufacturing,956,48411422,974,22
37003,Alexander County,NC,2024,31-33,Manufacturing,293,13191768,866,5
37005,Alleghany County,NC,2024,31-33,Manufacturing,9917,787475628,1527,588
37007,Anson County,NC,2024,31-33,Manufacturing,7436,548703742,1419,388
37009,Ashe County,NC,2024,31-33,Manufacturing,5310,362002413,1311,240
37011,Avery County,NC,2024,31-33,Manufacturing,3539,221390107,1203,135
37013,Beaufort County,NC,2024,31-33,Manufacturing,2123,120885291,1095,66
37015,Bertie County,NC,2024,31-33,Manufacturing,1061,54455108,987,26
37017,Bladen County,NC,2024,31-33,Manufacturing,355,16226291,879,6
37021,Buncombe County,NC,2024,31-33,Manufacturing,7720,574946507,1432,410
37023,Burke County,NC,2024,31-33,Manufacturing,5550,382164527,1324,256
37025,Cabarrus County,NC,2024,31-33,Manufacturing,3736,236272152,1216,146
37027,Caldwell County,NC,2024,31-33,Manufacturing,2276,131155747,1108,73
37029,Camden County,NC,2024,31-33,Manufacturing,1172,60954648,1000,29
37031,Carteret County,NC,2024,31-33,Manufacturing,422,19577687,892,8
37033,Caswell County,NC,2024,31-33,Manufacturing,27,1100956,784,1
37035,Catawba County,NC,2024,31-33,Manufacturing,8009,601954014,1445,432
37037,Chatham County,NC,2024,31-33,Manufacturing,5796,403072587,1337,272
37039,Cherokee County,NC,2024,31-33,Manufacturing,3938,251743627,1229,157
37041,Chowan County,NC,2024,31-33,Manufacturing,2435,141985602,1121,80
37043,Clay County,NC,2024,31-33,Manufacturing,1287,67816980,1013,33
37045,Cleveland County,NC,2024,31-33,Manufacturing,494,23256227,905,9
37047,Columbus County,NC,2024,31-33,Manufacturing,56,2321812,797,1
37049,Craven County,NC,2024,31-33,Manufacturing,8303,629736536,1459,455
37051,Cumberland County,NC,2024,31-33,Manufacturing,6047,424668688,1351,289
37053,Currituck County,NC,2024,31-33,Manufacturing,4146,267879414,1243,169
37055,Dare County,NC,2024,31-33,Manufacturing,2599,153328187,1135,88
37057,Davidson County,NC,2024,31-33,Manufacturing,1408,75157079,1027,38
37059,Davie County,NC,2024,31-33,Manufacturing,572,27319947,919,11
37061,Duplin County,NC,2024,31-33,Manufacturing,90,3793111,810,1
37063,Durham County,NC,2024,31-33,Manufacturing,8602,658304343,1472,479
37065,Edgecombe County,NC,2024,31-33,Manufacturing,6303,446963104,1364,307
37067,Forsyth County,NC,2024,31-33,Manufacturing,4358,284561248,1256,181
37069,Franklin County,NC,2024,31-33,Manufacturing,2769,165253452,1148,96
37071,Gaston County,NC,2024,31-33,Manufacturing,1534,82933207,1040,42
37073,Gates County,NC,2024,31-33,Manufacturing,655,31732723,932,13
37075,Graham County,NC,2024,31-33,Manufacturing,130,5567958,824,2
37077,Granville County,NC,2024,31-33,Manufacturing,8906,687667707,1485,503
37079,Greene County,NC,2024,31-33,Manufacturing,6564,469966104,1377,325
37081,Guilford County,NC,2024,31-33,Manufacturing,4576,301929306,1269,194
37083,Halifax County,NC,2024,31-33,Manufacturing,2944,177713359,1161,104
37085,Harnett County,NC,2024,31-33,Manufacturing,1666,91210383,1053,47
37087,Haywood County,NC,2024,31-33,Manufacturing,743,36504828,945,16
37089,Henderson County,NC,2024,31-33,Manufacturing,175,7615161,837,3
37091,Hertford County,NC,2024,31-33,Manufacturing,9216,717914798,1498,529
37093,Hoke County,NC,2024,31-33,Manufacturing,6830,493687961,1390,344
37095,Hyde County,NC,2024,31-33,Manufacturing,4800,319995915,1282,208
37097,Iredell County,NC,2024,31-33,Manufacturing,3124,190718179,1174,113
37099,Jackson County,NC,2024,31-33,Manufacturing,1803,99945501,1066,53
37101,Johnston County,NC,2024,31-33,Manufacturing,837,41696350,958,19
37103,Jones County,NC,2024,31-33,Manufacturing,225,9944992,850,3
37105,Lee County,NC,2024,31-33,Manufacturing,9531,748979358,1511,555
37107,Lenoir County,NC,2024,31-33,Manufacturing,7102,518211914,1403,364
37109,Lincoln County,NC,2024,31-33,Manufacturing,5028,338638699,1295,222
37111,McDowell County,NC,2024,31-33,Manufacturing,3309,204278183,1187,123
37113,Macon County,NC,2024,31-33,Manufacturing,1945,109148832,1079,59
37115,Madison County,NC,2024,31-33,Manufacturing,935,47218611,971,22
37117,Martin County,NC,2024,31-33,Manufacturing,281,12612608,863,5
37119,Mecklenburg County,NC,2024,31-33,Manufacturing,9852,780950928,1524,582
37121,Mitchell County,NC,2024,31-33,Manufacturing,7380,543550287,1416,384
37123,Montgomery County,NC,2024,31-33,Manufacturing,5262,358001947,1308,237
37125,Moore County,NC,2024,31-33,Manufacturing,3500,218466062,1200,133
37127,Nash County,NC,2024,31-33,Manufacturing,2092,118830646,1092,65
37129,New Hanover County,NC,2024,31-33,Manufacturing,1039,53182202,984,25
37131,Northampton County,NC,2024,31-33,Manufacturing,342,15584764,876,6
37133,Onslow County,NC,2024,31-33,Manufacturing,10178,813761879,1538,610
37135,Orange County,NC,2024,31-33,Manufacturing,7662,569566733,1430,405
37137,Pamlico County,NC,2024,31-33,Manufacturing,5501,378029263,1322,252
37139,Pasquotank County,NC,2024,31-33,Manufacturing,3696,233231038,1214,144
37141,Pender County,NC,2024,31-33,Manufacturing,2245,129058704,1106,72
37143,Perquimans County,NC,2024,31-33,Manufacturing,1149,59599446,998,29
37145,Person County,NC,2024,31-33,Manufacturing,408,18871733,890,7
37147,Pitt County,NC,2024,31-33,Manufacturing,21,853393,781,1
37149,Polk County,NC,2024,31-33,Manufacturing,7950,596419513,1443,428
37151,Randolph County,NC,2024,31-33,Manufacturing,5746,398800324,1335,269
37153,Richmond County,NC,2024,31-33,Manufacturing,3897,248583383,1227,155
37155,Robeson County,NC,2024,31-33,Manufacturing,2403,139787158,1119,79
37157,Rockingham County,NC,2024,31-33,Manufacturing,1263,66377561,1011,32
37159,Rowan County,NC,2024,31-33,Manufacturing,479,22483785,903,9
37161,Rutherford County,NC,2024,31-33,Manufacturing,50,2066127,795,1
37163,Sampson County,NC,2024,31-33,Manufacturing,8243,624045245,1456,450
37165,Scotland County,NC,2024,31-33,Manufacturing,5995,420187276,1348,285
37167,Stanly County,NC,2024,31-33,Manufacturing,4103,264533367,1240,167
37169,Stokes County,NC,2024,31-33,Manufacturing,2566,151026280,1132,86
37171,Surry County,NC,2024,31-33,Manufacturing,1383,73631242,1024,37
37173,Swain County,NC,2024,31-33,Manufacturing,556,26478816,916,11
37175,Transylvania County,NC,2024,31-33,Manufacturing,83,3486606,808,1
37177,Tyrrell County,NC,2024,31-33,Manufacturing,8541,652454202,1469,474
37179,Union County,NC,2024,31-33,Manufacturing,6251,442410660,1361,303
37181,Vance County,NC,2024,31-33,Manufacturing,4315,281156420,1253,179
37183,Wake County,NC,2024,31-33,Manufacturing,2734,162786341,1145,94
37185,Warren County,NC,2024,31-33,Manufacturing,1508,81318890,1037,41
37187,Washington County,NC,2024,31-33,Manufacturing,638,30820843,929,13
37189,Watauga County,NC,2024,31-33,Manufacturing,122,5208432,821,2
37191,Wayne County,NC,2024,31-33,Manufacturing,8844,681656654,1482,498
37193,Wilkes County,NC,2024,31-33,Manufacturing,6511,465270478,1374,321
37195,Wilson County,NC,2024,31-33,Manufacturing,4532,298399025,1266,192
37197,Yadkin County,NC,2024,31-33,Manufacturing,2908,175137840,1158,103
37199,Yancey County,NC,2024,31-33,Manufacturing,1639,89505388,1050,46
38001,Adams County,ND,2024,31-33,Manufacturing,122,5173801,816,2
38003,Barnes County,ND,2024,31-33,Manufacturing,10171,781048819,1477,569
38005,Benson County,ND,2024,31-33,Manufacturing,7469,531608169,1369,366
38007,Billings County,ND,2024,31-33,Manufacturing,5182,339725793,1261,217
38009,Bottineau County,ND,2024,31-33,Manufacturing,3308,198289310,1153,116
38011,Bowman County,ND,2024,31-33,Manufacturing,1848,100394249,1045,52
38013,Burke County,ND,2024,31-33,Manufacturing,803,39113672,937,17
38015,Burleigh County,ND,2024,31-33,Manufacturing,171,7368897,829,2
38017,Cass County,ND,2024,31-33,Manufacturing,10529,815750111,1490,599
38019,Cavalier County,ND,2024,31-33,Manufacturing,7776,558783682,1382,387
38021,Dickey County,ND,2024,31-33,Manufacturing,5438,360232581,1274,233
38023,Divide County,ND,2024,31-33,Manufacturing,3514,213043685,1166,126
38025,Dunn County,ND,2024,31-33,Manufacturing,2004,110241349,1058,58
38027,Eddy County,ND,2024,31-33,Manufacturing,908,44849925,950,20
38029,Emmons County,ND,2024,31-33,Manufacturing,226,9893766,842,3
38031,Foster County,ND,2024,31-33,Manufacturing,10892,851332499,1503,628
38033,Golden Valley County,ND,2024,31-33,Manufacturing,8090,586887451,1395,410
38035,Grand Forks County,ND,2024,31-33,Manufacturing,5701,381558464,1287,249
38037,Grant County,ND,2024,31-33,Manufacturing,3727,228509365,1179,137
38039,Griggs County,ND,2024,31-33,Manufacturing,2166,120636267,1071,64
38041,Hettinger County,ND,2024,31-33,Manufacturing,1019,51030452,963,23
38043,Kidder County,ND,2024,31-33,Manufacturing,287,12760734,855,4
38045,LaMoure County,ND,2024,31-33,Manufacturing,11263,888042792,1516,660
38047,Logan County,ND,2024,31-33,Manufacturing,8409,615787398,1408,433
38049,McHenry County,ND,2024,31-33,Manufacturing,5970,403650211,1300,266
38051,McIntosh County,ND,2024,31-33,Manufacturing,3945,244576737,1192,148
38053,McKenzie County,ND,2024,31-33,Manufacturing,2334,131591329,1084,71
38055,McLean County,ND,2024,31-33,Manufacturing,1137,57718341,976,27
38057,Mercer County,ND,2024,31-33,Manufacturing,354,15982126,868,6
